pupid,educ_attain,treat,schid,grade,winn01,winn02,age01,test00,test01,test02,c1,weight,in_school,math,cognitive,vocab
3235057,7,0,323,5,0,0,14,1.1818095445632935,NA,NA,0,1,1,-0.18322870135307312,-1.0631884336471558,-0.0027492118533700705
3235059,9,0,323,5,0,0,16,0.37427160143852234,NA,1.796322226524353,0,1,1,1.6595585346221924,1.400050163269043,1.2495677471160889
3235061,8,0,323,5,0,0,14,0.19481872022151947,NA,0.3450034558773041,0,1,1,-0.18322870135307312,-0.3594059944152832,0.7128604650497437
3236003,7,0,323,6,0,0,15,0.8557667136192322,0.2450684756040573,0.30309903621673584,1,5,0,0.12390250712633133,-0.3594059944152832,-0.5394564867019653
3236005,7,0,323,6,0,0,15,NA,0.5461921691894531,-0.6854231357574463,1,5,0,-1.411753535270691,-0.007514761295169592,-0.360554039478302
3236006,10,0,323,6,0,0,12,NA,1.389338493347168,2.5066797733306885,1,5,1,1.6595585346221924,0.34437647461891174,0.5339580178260803
3236010,9,0,323,6,0,0,14,0.6228660941123962,0.4257426857948303,2.1771721839904785,1,1,1,1.6595585346221924,1.751941442489624,0.5339580178260803
3236018,7,0,323,6,0,0,13,NA,0.5461921691894531,0.7355774641036987,1,1,1,0.12390250712633133,-1.0631884336471558,-1.255066156387329
3236023,10,0,323,6,0,0,12,1.6903272867202759,2.513533592224121,3.103911876678467,1,1,1,0.4310337007045746,0.8722133040428162,1.4284701347351074
3236026,10,0,323,6,0,0,13,1.5544686317443848,1.409413456916809,2.012418508529663,1,5,1,-0.18322870135307312,0.6962677240371704,1.0706652402877808
3236029,10,0,323,6,0,0,13,NA,2.071885585784912,2.7332160472869873,1,1,1,1.0452960729599,-0.007514761295169592,0.8917628526687622
3236038,8,0,323,6,0,0,12,NA,0.3454430401325226,NA,1,1,1,1.6595585346221924,0.34437647461891174,0.8917628526687622
3236041,9,0,323,6,0,0,15,1.166300892829895,0.9276155233383179,0.550229549407959,1,1,1,1.0452960729599,0.1684308499097824,0.5339580178260803
3236047,9,0,323,6,0,0,13,1.4380183219909668,NA,NA,1,5,1,0.4310337007045746,1.048158884048462,1.0706652402877808
3245005,7,1,324,5,0,0,14,NA,NA,NA,0,1,1,-0.490359902381897,-1.2391340732574463,-0.18165162205696106
3245012,7,1,324,5,0,0,14,NA,NA,NA,0,5,0,-1.411753535270691,-1.0631884336471558,-1.0761637687683105
3245016,8,1,324,5,0,0,12,NA,NA,NA,0,1,1,0.4310337007045746,0.5203220844268799,-0.0027492118533700705
3245017,8,1,324,5,0,0,11,NA,NA,-0.028192775323987007,0,1,0,1.9666897058486938,1.5759958028793335,0.35505563020706177
3245018,9,1,324,5,0,0,13,NA,NA,0.44866907596588135,0,1,1,1.6595585346221924,0.6962677240371704,0.8917628526687622
3245026,9,1,324,5,0,0,13,NA,NA,0.013273474760353565,0,5,1,0.4310337007045746,1.400050163269043,0.7128604650497437
3245031,8,1,324,5,0,0,14,NA,NA,-0.4013890027999878,0,1,1,0.7381649017333984,0.5203220844268799,-0.360554039478302
3245036,9,1,324,5,0,0,11,NA,NA,0.11693909764289856,0,1,1,1.6595585346221924,1.5759958028793335,1.4284701347351074
3246004,10,1,324,6,1,0,13,NA,1.4495632648468018,NA,1,1,1,1.9666897058486938,0.6962677240371704,1.4284701347351074
3246007,7,1,324,6,0,0,14,NA,-0.056055210530757904,-0.14997363090515137,1,1,1,1.0452960729599,1.5759958028793335,0.17615319788455963
3246008,7,1,324,6,0,0,14,NA,0.32536813616752625,0.30309903621673584,1,1,0,-0.7974911332130432,-0.88724285364151,-1.6128709316253662
3246011,10,1,324,6,0,0,14,NA,0.5662670731544495,0.4060700833797455,1,1,1,-1.1046223640441895,0.5203220844268799,0.35505563020706177
3246012,8,1,324,6,0,0,17,NA,0.3052932024002075,0.24131639301776886,1,1,0,-0.18322870135307312,-1.5910253524780273,-0.0027492118533700705
3246019,10,1,324,6,0,0,16,NA,0.6867165565490723,0.2825048267841339,1,1,1,-0.7974911332130432,-0.88724285364151,1.0706652402877808
3246021,8,1,324,6,1,0,13,NA,1.1082897186279297,NA,1,1,0,1.352427363395691,1.048158884048462,0.8917628526687622
3246022,8,1,324,6,0,0,14,NA,-0.09620503336191177,0.014780065976083279,1,1,1,-0.490359902381897,-0.3594059944152832,-0.7183588743209839
3246023,10,1,324,6,0,0,16,NA,0.8673907518386841,0.7767658829689026,1,1,1,0.4310337007045746,-0.007514761295169592,0.7128604650497437
3246028,6,1,324,6,0,0,17,NA,NA,NA,1,5,0,-2.9474096298217773,-0.5353516340255737,-2.507383108139038
3255001,8,0,325,5,0,0,14,-0.4556979835033417,NA,NA,0,1,1,0.7381649017333984,0.1684308499097824,0.35505563020706177
3255011,7,0,325,5,0,0,12,NA,NA,1.2365278005599976,0,5,0,0.12390250712633133,-0.3594059944152832,-0.18165162205696106
3255013,9,0,325,5,0,0,12,1.0247883796691895,NA,NA,0,1,1,0.4310337007045746,1.400050163269043,1.4284701347351074
3255014,8,0,325,5,0,0,12,0.508861243724823,NA,1.5267915725708008,0,5,0,0.7381649017333984,0.34437647461891174,1.0706652402877808
3255020,8,0,325,5,0,0,15,0.8229038119316101,NA,NA,0,1,0,1.0452960729599,-0.18346038460731506,-0.0027492118533700705
3255023,8,0,325,5,0,0,11,NA,NA,NA,0,1,1,1.6595585346221924,-0.18346038460731506,0.7128604650497437
3255027,9,0,325,5,0,0,12,0.8677670359611511,NA,1.6304571628570557,0,1,1,0.4310337007045746,-1.4150797128677368,0.8917628526687622
3255030,8,0,325,5,0,0,12,0.3294083774089813,NA,0.4694022238254547,0,1,0,0.4310337007045746,1.400050163269043,0.5339580178260803
3255034,9,0,325,5,0,0,10,0.2621135413646698,NA,1.1328622102737427,0,1,1,0.7381649017333984,1.5759958028793335,1.0706652402877808
3255035,8,0,325,5,0,0,12,0.2845451533794403,NA,NA,0,1,1,1.0452960729599,-0.18346038460731506,0.35505563020706177
3255036,8,0,325,5,0,0,14,0.7331773638725281,NA,NA,0,5,1,0.7381649017333984,-1.0631884336471558,-0.0027492118533700705
3256003,9,0,325,6,0,0,15,NA,0.1848437488079071,-0.23235046863555908,1,5,1,-0.18322870135307312,-0.3594059944152832,-0.18165162205696106
3256009,7,0,325,6,0,0,15,0.35114869475364685,0.10454408824443817,NA,1,1,0,1.0452960729599,-0.5353516340255737,-1.0761637687683105
3256011,9,0,325,6,0,0,15,-0.15346933901309967,NA,0.6737948656082153,1,1,1,0.12390250712633133,-0.5353516340255737,0.17615319788455963
3256014,9,0,325,6,0,0,15,0.3705570697784424,NA,NA,1,1,1,0.4310337007045746,-0.5353516340255737,0.5339580178260803
3275001,6,1,327,5,0,0,13,0.14995549619197845,NA,NA,0,1,1,-0.7974911332130432,-0.5353516340255737,-1.7917733192443848
3275002,NA,1,327,5,0,0,12,NA,NA,-1.0026496648788452,0,1,1,-1.1046223640441895,-0.3594059944152832,-0.360554039478302
3275005,5,1,327,5,0,0,NA,NA,NA,NA,0,5,0,-1.411753535270691,-0.007514761295169592,-1.4339685440063477
3275016,7,1,327,5,0,0,15,-0.7024457454681396,NA,NA,0,1,1,-0.490359902381897,-0.007514761295169592,-0.18165162205696106
3275018,9,1,327,5,0,0,12,NA,NA,0.3242703378200531,0,1,1,-1.1046223640441895,-1.4150797128677368,-0.18165162205696106
3275024,8,1,327,5,0,1,13,-0.321108341217041,NA,1.0706628561019897,0,1,1,2.2738208770751953,1.5759958028793335,0.35505563020706177
3275025,8,1,327,5,0,0,13,-0.7248773574829102,NA,NA,0,1,0,0.12390250712633133,-0.3594059944152832,-0.0027492118533700705
3275030,9,1,327,5,0,1,11,1.428557276725769,NA,0.8840647339820862,0,1,1,1.0452960729599,1.751941442489624,0.7128604650497437
3275037,7,1,327,5,0,0,13,NA,NA,-1.1063152551651,0,1,1,-0.18322870135307312,-0.18346038460731506,-0.0027492118533700705
3275039,8,1,327,5,0,0,15,-0.3435399532318115,NA,-0.3806558847427368,0,1,1,-0.7974911332130432,-0.7112972140312195,-0.0027492118533700705
3275040,7,1,327,5,0,0,11,-0.2986767292022705,NA,-0.6501865386962891,0,1,1,-0.490359902381897,-0.007514761295169592,-0.0027492118533700705
3275054,7,1,327,5,0,0,11,0.23968194425106049,NA,-0.8782508969306946,0,1,1,0.12390250712633133,0.6962677240371704,-0.7183588743209839
3276007,9,1,327,6,0,0,12,0.40937384963035583,-0.25680434703826904,-0.026408357545733452,1,1,1,1.352427363395691,-0.88724285364151,0.17615319788455963
3276013,7,1,327,6,0,0,14,-0.7551292777061462,-0.49770328402519226,-0.35591575503349304,1,1,1,-1.411753535270691,-0.88724285364151,0.5339580178260803
3276016,9,1,327,6,0,0,15,NA,0.405667781829834,0.30309903621673584,1,1,1,0.7381649017333984,-1.5910253524780273,-0.5394564867019653
3276030,9,1,327,6,1,0,14,0.4675990045070648,1.068139910697937,0.05596848949790001,1,1,1,1.0452960729599,-0.5353516340255737,0.35505563020706177
3276039,8,1,327,6,0,0,15,0.13765645027160645,-0.25680434703826904,NA,1,1,0,0.12390250712633133,0.5203220844268799,-0.8972613215446472
3276048,7,1,327,6,0,0,16,-1.3179724216461182,-0.899201512336731,-0.4588868021965027,1,1,0,-1.411753535270691,-1.0631884336471558,0.17615319788455963
3285001,7,1,328,5,0,0,13,-0.4556979835033417,NA,NA,0,1,1,0.4310337007045746,-0.5353516340255737,0.7128604650497437
3285006,8,1,328,5,0,1,13,NA,NA,1.3401933908462524,0,1,0,-1.411753535270691,-0.18346038460731506,-0.18165162205696106
3285008,8,1,328,5,0,0,11,NA,NA,-0.069659024477005,0,1,1,-0.18322870135307312,0.8722133040428162,0.8917628526687622
3285009,7,1,328,5,0,0,14,0.39670321345329285,NA,0.36573660373687744,0,1,1,0.4310337007045746,-0.007514761295169592,-0.0027492118533700705
3285010,7,1,328,5,0,0,15,NA,NA,NA,0,1,1,1.0452960729599,-0.88724285364151,-1.0761637687683105
3285012,7,1,328,5,0,0,12,-0.8818985819816589,NA,-0.5257877707481384,0,1,1,0.7381649017333984,0.34437647461891174,-1.6128709316253662
3285015,9,1,328,5,0,1,12,0.44156643748283386,NA,1.1328622102737427,0,1,1,-0.490359902381897,0.6962677240371704,1.0706652402877808
3285020,8,1,328,5,0,0,11,-0.4781295955181122,NA,NA,0,1,0,1.352427363395691,0.8722133040428162,1.0706652402877808
3285024,8,1,328,5,0,0,14,-0.38840317726135254,NA,-0.7953183650970459,0,1,1,1.352427363395691,-0.7112972140312195,1.4284701347351074
3285025,9,1,328,5,0,0,11,0.10509227961301804,NA,0.3864697217941284,0,1,1,-0.490359902381897,-0.3594059944152832,0.8917628526687622
3285027,8,1,328,5,0,0,11,NA,NA,-0.35992276668548584,0,1,1,-0.18322870135307312,-0.007514761295169592,0.35505563020706177
3285028,8,1,328,5,0,0,11,NA,NA,0.13767221570014954,0,1,0,1.6595585346221924,1.927886962890625,0.35505563020706177
3285030,7,1,328,5,0,0,12,-0.8594669699668884,NA,NA,0,1,1,1.6595585346221924,0.1684308499097824,-0.0027492118533700705
3285034,8,1,328,5,0,0,11,0.03779744356870651,NA,-0.09039214998483658,0,1,1,1.352427363395691,1.2241045236587524,0.17615319788455963
3285044,7,1,328,5,0,0,15,-1.3305308818817139,NA,NA,0,1,1,-0.490359902381897,-1.9429165124893188,-1.9706758260726929
3285047,8,1,328,5,0,0,15,NA,NA,-0.35992276668548584,0,1,0,-1.1046223640441895,-2.2948076725006104,-0.5394564867019653
3285048,9,1,328,5,0,1,12,1.5855785608291626,NA,1.6719233989715576,0,1,1,-0.18322870135307312,-0.007514761295169592,1.4284701347351074
3285051,8,1,328,5,0,0,11,-0.8370353579521179,NA,NA,0,1,1,1.0452960729599,-0.7112972140312195,-0.18165162205696106
3286001,10,1,328,6,0,0,12,NA,NA,NA,1,1,1,1.0452960729599,0.6962677240371704,-0.18165162205696106
3286002,9,1,328,6,0,0,14,-0.4640035033226013,0.20491865277290344,NA,1,1,1,0.12390250712633133,0.6962677240371704,0.5339580178260803
3286004,9,1,328,6,0,0,11,0.13765645027160645,0.08446917682886124,NA,1,1,1,0.7381649017333984,-0.3594059944152832,1.607372522354126
3286006,10,1,328,6,1,0,12,2.524887800216675,2.854807138442993,NA,1,1,1,1.9666897058486938,2.103832721710205,1.7862749099731445
3286012,8,1,328,6,0,0,14,NA,0.405667781829834,NA,1,1,0,-1.1046223640441895,-0.5353516340255737,0.8917628526687622
3286017,10,1,328,6,1,0,11,0.9722170233726501,1.0882147550582886,NA,1,1,1,0.4310337007045746,0.5203220844268799,1.2495677471160889
3286018,8,1,328,6,0,0,15,NA,NA,NA,1,1,0,-0.7974911332130432,-1.7669708728790283,-0.8972613215446472
3286019,9,1,328,6,0,0,14,NA,0.6666416525840759,NA,1,1,1,-0.18322870135307312,1.048158884048462,0.7128604650497437
3286023,11,1,328,6,1,0,11,NA,1.409413456916809,NA,1,5,1,0.12390250712633133,1.400050163269043,1.0706652402877808
3286024,9,1,328,6,0,0,14,NA,NA,NA,1,1,0,0.7381649017333984,-0.18346038460731506,0.8917628526687622
3286025,8,1,328,6,0,0,14,-0.26991963386535645,-0.4575534462928772,0.4060700833797455,1,1,1,0.12390250712633133,-1.0631884336471558,1.0706652402877808
3286031,10,1,328,6,1,0,12,1.6709189414978027,1.5700126886367798,NA,1,1,1,1.6595585346221924,1.400050163269043,1.7862749099731445
3286034,9,1,328,6,0,0,12,0.7781331539154053,0.4859674274921417,NA,1,1,1,-2.0260159969329834,NA,-0.0027492118533700705
3305002,8,1,330,5,0,1,13,2.236095428466797,NA,1.2779940366744995,0,1,0,0.4310337007045746,0.1684308499097824,-1.0761637687683105
3305003,7,1,330,5,0,0,15,0.7556089758872986,NA,NA,0,1,1,-0.18322870135307312,-0.5353516340255737,-0.0027492118533700705
3305004,8,1,330,5,0,0,10,0.6210193037986755,NA,0.3242703378200531,0,1,1,-0.18322870135307312,1.048158884048462,1.2495677471160889
3305005,9,1,330,5,0,1,13,2.505274534225464,NA,1.5475246906280518,0,1,1,1.352427363395691,0.6962677240371704,1.4284701347351074
3305006,7,1,330,5,0,1,13,0.5761560797691345,NA,0.6352671980857849,0,1,1,1.352427363395691,-0.007514761295169592,-0.18165162205696106
3305010,8,1,330,5,0,0,12,1.608010172843933,NA,0.17913846671581268,0,1,0,1.0452960729599,0.1684308499097824,0.35505563020706177
3305013,7,1,330,5,0,0,13,1.5855785608291626,NA,NA,0,5,1,1.352427363395691,2.455723762512207,0.8917628526687622
3305014,7,1,330,5,0,1,13,1.8547579050064087,NA,0.7596659660339355,0,1,0,-0.7974911332130432,0.34437647461891174,0.5339580178260803
3305018,9,1,330,5,0,1,12,1.6304417848587036,NA,0.7181997299194336,0,5,1,-0.490359902381897,0.34437647461891174,-0.18165162205696106
3305019,8,1,330,5,0,0,12,1.204241156578064,NA,-0.1525915265083313,0,1,1,0.7381649017333984,-0.5353516340255737,-0.18165162205696106
3305020,7,1,330,5,0,0,14,1.9893475770950317,NA,NA,0,1,1,-0.490359902381897,-0.7112972140312195,-0.360554039478302
3305025,5,1,330,5,0,0,15,1.114514708518982,NA,0.11693909764289856,0,1,0,-0.18322870135307312,-0.18346038460731506,0.8917628526687622
3305031,5,1,330,5,0,0,11,0.12752388417720795,NA,NA,0,1,0,-1.411753535270691,0.1684308499097824,-0.7183588743209839
3305033,8,1,330,5,0,0,15,2.0790741443634033,NA,NA,0,1,1,-0.490359902381897,-0.5353516340255737,0.7128604650497437
3305036,7,1,330,5,0,0,12,-0.029497388750314713,NA,NA,0,1,1,0.7381649017333984,0.8722133040428162,0.7128604650497437
3305042,4,1,330,5,0,0,NA,0.508861243724823,NA,NA,0,1,0,-0.18322870135307312,-0.88724285364151,-2.149578094482422
3305055,8,1,330,5,0,1,12,2.7071590423583984,NA,1.360926628112793,0,1,0,1.6595585346221924,1.2241045236587524,0.8917628526687622
3305058,8,1,330,5,0,1,14,2.4828429222106934,NA,1.1535953283309937,0,1,0,0.12390250712633133,0.1684308499097824,0.17615319788455963
3306001,8,1,330,6,0,0,17,-0.2505112588405609,-0.13635486364364624,0.07656270265579224,1,1,1,-1.1046223640441895,0.1684308499097824,1.7862749099731445
3306005,7,1,330,6,0,0,16,0.21528999507427216,NA,NA,1,1,0,-1.1046223640441895,-1.0631884336471558,-1.255066156387329
3306006,10,1,330,6,0,0,15,NA,0.5261172652244568,0.13834533095359802,1,1,1,-0.490359902381897,0.8722133040428162,0.7128604650497437
3306009,8,1,330,6,0,0,14,-0.1728777140378952,-0.5579280257225037,-0.4794810116291046,1,1,0,-0.7974911332130432,-1.0631884336471558,-0.8972613215446472
3306011,8,1,330,6,1,0,14,NA,1.2086642980575562,0.9003311991691589,1,1,0,-0.18322870135307312,-0.5353516340255737,-0.18165162205696106
3306013,10,1,330,6,1,0,14,NA,1.048064947128296,1.2504327297210693,1,1,1,-0.490359902381897,1.5759958028793335,0.35505563020706177
3306015,6,1,330,6,0,0,15,0.3123319149017334,-0.37725380063056946,0.4060700833797455,1,1,0,-0.7974911332130432,0.8722133040428162,-0.0027492118533700705
3306020,10,1,330,6,1,0,14,NA,1.7506868839263916,1.291621208190918,1,1,1,0.12390250712633133,0.8722133040428162,1.0706652402877808
3306022,9,1,330,6,1,0,15,NA,1.2488141059875488,1.2298386096954346,1,1,1,0.4310337007045746,-0.3594059944152832,0.8917628526687622
3306024,8,1,330,6,0,0,17,0.19588160514831543,-0.5579280257225037,NA,1,1,0,-1.1046223640441895,-1.4150797128677368,-0.7183588743209839
3306027,10,1,330,6,1,0,15,NA,1.8109116554260254,1.1268675327301025,1,1,1,-0.490359902381897,-0.88724285364151,0.8917628526687622
3306031,9,1,330,6,0,0,15,0.7199079990386963,0.6264918446540833,0.7767658829689026,1,1,1,-0.18322870135307312,0.34437647461891174,-0.18165162205696106
3306036,9,1,330,6,0,0,16,0.9139918684959412,0.8874656558036804,0.4060700833797455,1,1,1,-0.18322870135307312,-1.0631884336471558,0.17615319788455963
3306037,7,1,330,6,0,0,16,NA,0.32536813616752625,NA,1,1,1,0.12390250712633133,-0.7112972140312195,-0.360554039478302
3306042,9,1,330,6,0,0,14,NA,0.5261172652244568,NA,1,1,1,0.7381649017333984,-0.88724285364151,0.7128604650497437
3306043,9,1,330,6,0,0,12,0.40937384963035583,0.1848437488079071,NA,1,1,1,-0.18322870135307312,0.5203220844268799,0.5339580178260803
3306045,9,1,330,6,0,0,15,NA,NA,0.15893955528736115,1,1,1,0.7381649017333984,1.048158884048462,0.5339580178260803
3306046,7,1,330,6,0,0,13,-0.19228610396385193,-0.6583026051521301,-0.026408357545733452,1,1,1,0.12390250712633133,-1.0631884336471558,0.17615319788455963
3306047,9,1,330,6,0,0,15,NA,0.6264918446540833,0.5090411305427551,1,1,1,-0.490359902381897,0.5203220844268799,1.2495677471160889
3306053,10,1,330,6,0,0,13,1.476835012435913,0.7870911359786987,NA,1,1,1,1.0452960729599,0.5203220844268799,0.17615319788455963
3306057,8,1,330,6,0,0,14,-0.1728777140378952,0.3052932024002075,0.17953376471996307,1,1,0,-1.1046223640441895,-0.88724285364151,-1.4339685440063477
3306065,9,1,330,6,0,0,16,NA,0.6666416525840759,-0.3353215456008911,1,1,1,-0.18322870135307312,-0.18346038460731506,1.2495677471160889
3306069,7,1,330,6,0,0,15,NA,-0.5579280257225037,NA,1,1,0,-0.18322870135307312,1.048158884048462,-0.0027492118533700705
3306070,9,1,330,6,0,0,13,0.2541067600250244,0.9075406193733215,0.4884469211101532,1,1,1,-0.18322870135307312,0.5203220844268799,1.2495677471160889
3306074,8,1,330,6,0,0,13,0.48700737953186035,0.4859674274921417,-0.4794810116291046,1,1,0,1.0452960729599,0.6962677240371704,1.0706652402877808
3306075,9,1,330,6,0,0,12,0.7004996538162231,0.7670162320137024,NA,1,1,1,1.0452960729599,-0.7112972140312195,0.5339580178260803
3306076,10,1,330,6,1,0,15,NA,1.26888906955719,1.1680558919906616,1,1,1,0.12390250712633133,1.927886962890625,1.4284701347351074
3315004,8,1,331,5,0,1,12,NA,NA,0.8840647339820862,0,1,1,0.12390250712633133,-0.3594059944152832,-0.18165162205696106
3315005,8,1,331,5,0,1,11,1.2715359926223755,NA,1.4438591003417969,0,1,0,0.12390250712633133,-0.7112972140312195,0.7128604650497437
3315006,9,1,331,5,0,1,12,0.508861243724823,NA,0.8011322021484375,0,1,1,0.4310337007045746,1.400050163269043,1.607372522354126
3315009,9,1,331,5,0,0,11,0.7107457518577576,NA,0.4694022238254547,0,1,1,0.12390250712633133,0.5203220844268799,1.2495677471160889
3315011,7,1,331,5,0,0,14,NA,NA,-0.3184565305709839,0,1,1,0.12390250712633133,-0.88724285364151,-0.360554039478302
3315012,8,1,331,5,0,0,14,NA,NA,NA,0,1,0,-1.411753535270691,-1.0631884336471558,-0.360554039478302
3315016,8,1,331,5,0,1,13,NA,NA,1.0499297380447388,0,1,1,1.6595585346221924,1.400050163269043,0.7128604650497437
3315021,8,1,331,5,0,1,13,0.9799250960350037,NA,1.423125982284546,0,1,1,0.4310337007045746,1.2241045236587524,0.17615319788455963
3315024,7,1,331,5,0,1,15,NA,NA,0.6974666118621826,0,1,1,0.7381649017333984,-1.7669708728790283,0.17615319788455963
3315026,9,1,331,5,0,1,13,NA,NA,2.0451197624206543,0,1,1,1.9666897058486938,1.751941442489624,1.7862749099731445
3315027,7,1,331,5,0,0,14,1.2266727685928345,NA,NA,0,1,0,-0.7974911332130432,0.34437647461891174,1.4284701347351074
3315030,7,1,331,5,0,0,14,1.114514708518982,NA,0.013273474760353565,0,1,1,0.4310337007045746,-1.2391340732574463,0.35505563020706177
3315032,8,1,331,5,0,1,12,2.280958652496338,NA,1.6511902809143066,0,1,1,1.6595585346221924,1.5759958028793335,1.7862749099731445
3315035,8,1,331,5,0,0,12,NA,NA,0.53160160779953,0,1,1,0.7381649017333984,0.8722133040428162,1.0706652402877808
3315037,7,1,331,5,0,0,12,NA,NA,-0.1525915265083313,0,1,1,-1.1046223640441895,-0.7112972140312195,-2.6862854957580566
3315043,9,1,331,5,0,1,13,1.2715359926223755,NA,0.7181997299194336,0,1,1,0.7381649017333984,1.2241045236587524,1.0706652402877808
3315044,9,1,331,5,0,1,12,1.7650314569473267,NA,2.7293128967285156,0,1,1,1.0452960729599,1.400050163269043,1.2495677471160889
3315048,9,1,331,5,0,1,13,1.8098946809768677,NA,1.1328622102737427,0,1,1,0.4310337007045746,1.2241045236587524,1.2495677471160889
3315050,9,1,331,5,0,1,11,NA,NA,3.226907730102539,0,1,1,1.352427363395691,2.103832721710205,1.2495677471160889
3315052,9,1,331,5,0,1,12,0.9574934840202332,NA,0.8218653202056885,0,1,1,1.9666897058486938,0.6962677240371704,1.2495677471160889
3315053,7,1,331,5,0,0,12,0.8229038119316101,NA,0.09620597213506699,0,1,1,0.4310337007045746,0.34437647461891174,-0.5394564867019653
3315054,9,1,331,5,0,1,13,1.2266727685928345,NA,1.0913959741592407,0,1,1,1.6595585346221924,0.6962677240371704,1.0706652402877808
3315055,8,1,331,5,0,0,14,NA,NA,0.26207098364830017,0,1,1,1.352427363395691,-0.3594059944152832,0.5339580178260803
3315060,8,1,331,5,0,1,14,0.8453354239463806,NA,1.2987271547317505,0,1,0,0.12390250712633133,-0.3594059944152832,-0.0027492118533700705
3315061,10,1,331,5,0,1,13,1.293967604637146,NA,0.9877303242683411,0,1,1,-0.7974911332130432,0.8722133040428162,1.7862749099731445
3315062,9,1,331,5,0,1,13,NA,NA,2.37684965133667,0,1,1,-0.490359902381897,0.1684308499097824,1.0706652402877808
3315066,8,1,331,5,0,1,12,1.2266727685928345,NA,1.0084635019302368,0,1,1,1.352427363395691,-0.007514761295169592,0.35505563020706177
3315067,9,1,331,5,0,1,11,NA,NA,2.0865859985351563,0,1,1,1.6595585346221924,1.2241045236587524,-0.18165162205696106
3315068,8,1,331,5,0,0,15,NA,NA,NA,0,1,0,-0.7974911332130432,1.2241045236587524,0.5339580178260803
3315069,8,1,331,5,0,1,14,NA,NA,0.9877303242683411,0,1,0,1.352427363395691,-0.7112972140312195,0.8917628526687622
3315080,9,1,331,5,0,1,13,1.7874630689620972,NA,1.817055344581604,0,1,1,1.352427363395691,0.34437647461891174,1.2495677471160889
3315089,8,1,331,5,0,0,13,NA,NA,0.4694022238254547,0,1,1,1.6595585346221924,-1.0631884336471558,0.7128604650497437
3315091,9,1,331,5,0,1,11,1.293967604637146,NA,1.6719233989715576,0,1,1,1.0452960729599,0.34437647461891174,1.2495677471160889
3315105,8,1,331,5,0,0,14,0.7780405879020691,NA,-0.3806558847427368,0,1,0,0.4310337007045746,-2.1188621520996094,-2.6862854957580566
3315106,9,1,331,5,0,0,14,0.39670321345329285,NA,0.42793595790863037,0,5,1,0.12390250712633133,0.8722133040428162,0.8917628526687622
3316005,9,1,331,6,0,0,14,0.5840493440628052,0.9075406193733215,0.9827080368995667,1,1,1,0.7381649017333984,1.751941442489624,1.607372522354126
3316006,10,1,331,6,1,0,13,1.476835012435913,1.1283646821975708,2.341926097869873,1,1,1,1.0452960729599,2.279778242111206,1.4284701347351074
3316007,9,1,331,6,1,0,13,1.3603847026824951,1.1484395265579224,1.1062732934951782,1,1,1,1.0452960729599,1.5759958028793335,1.607372522354126
3316010,9,1,331,6,0,0,13,NA,NA,0.8179543018341064,1,1,1,0.4310337007045746,-0.7112972140312195,0.35505563020706177
3316011,10,1,331,6,1,0,13,2.1367201805114746,1.6302374601364136,2.3007376194000244,1,1,1,1.9666897058486938,1.048158884048462,0.7128604650497437
3316012,10,1,331,6,1,0,13,0.4675990045070648,1.3291137218475342,1.0444906949996948,1,1,0,1.0452960729599,-0.3594059944152832,0.7128604650497437
3316015,8,1,331,6,1,0,13,1.049850583076477,1.2287391424179077,0.8385485410690308,1,1,1,0.7381649017333984,-0.18346038460731506,-0.360554039478302
3316019,6,1,331,6,0,0,13,0.21528999507427216,-0.07613012194633484,NA,1,1,0,-0.7974911332130432,-1.2391340732574463,-0.360554039478302
3316021,10,1,331,6,1,0,10,2.0202698707580566,1.9313610792160034,1.0650848150253296,1,1,1,1.6595585346221924,1.2241045236587524,1.7862749099731445
3316023,10,1,331,6,1,0,13,NA,2.272634744644165,2.6096508502960205,1,1,1,1.6595585346221924,0.5203220844268799,1.4284701347351074
3316025,10,1,331,6,0,0,13,0.7587248086929321,NA,1.1680558919906616,1,1,1,1.0452960729599,0.1684308499097824,0.8917628526687622
3316027,9,1,331,6,0,0,12,1.340976357460022,0.8673907518386841,1.5181574821472168,1,1,1,1.0452960729599,-1.0631884336471558,1.4284701347351074
3316031,9,1,331,6,1,0,12,1.0692589282989502,NA,1.1680558919906616,1,1,1,0.7381649017333984,1.5759958028793335,0.8917628526687622
3316032,10,1,331,6,1,0,14,1.709735631942749,1.26888906955719,1.7240996360778809,1,1,1,1.352427363395691,-0.18346038460731506,1.2495677471160889
3316033,8,1,331,6,0,0,14,NA,NA,NA,1,1,0,0.12390250712633133,-1.2391340732574463,-0.18165162205696106
3316034,10,1,331,6,1,0,12,NA,1.6101624965667725,2.3007376194000244,1,1,1,2.2738208770751953,2.455723762512207,1.4284701347351074
3316038,10,1,331,6,1,0,13,NA,1.8711364269256592,1.9918243885040283,1,1,1,1.6595585346221924,0.8722133040428162,1.9651774168014526
3316040,7,1,331,6,0,0,15,NA,NA,NA,1,1,0,-2.9474096298217773,-0.88724285364151,-0.18165162205696106
3316041,8,1,331,6,0,0,10,0.42878222465515137,NA,1.3739980459213257,1,1,1,0.12390250712633133,0.6962677240371704,-0.18165162205696106
3316043,9,1,331,6,1,0,13,NA,1.2086642980575562,NA,1,1,1,1.0452960729599,-0.007514761295169592,1.607372522354126
